Algorithm,Method,SourceFile,Run,Seed,SimSteps,Dt,ObsUpdateSteps,RunMinDistance,SafetyViolation,Collision,FirstCollisionStep,CollisionSteps,RunMaxComputeTimeMs,RunMeanComputeTimeMs,WallTimeS,TotalControlEffort,TotalFullCost,TerminalFullCost,TotalQRStageCost,TotalQSigmaInvStageCost,MovingCollisionRadius,MovingSafeRadius,DroneRadius,DrEpsCvar,CvarAlpha,CvarN,RiskCostA,RiskCostCu,SigmaCp,Nmc,OmegaSoft,OmegaHard
DRMPPI,drmppi,DR_mppi_crazyflie.py,63,6988557,700,0.02,15,0.09500329897400152,0.0,0.0,-1,0,66.66686403332278,46.86801791540347,33.198967631033156,63.51923314604752,19330.493048793403,0.8163698834544418,19330.493048793403,19330.493048793403,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,63,187701136,700,0.02,15,0.08866817074326971,0.0,0.0,-1,0,64.91828395519406,47.16368202793611,33.40806436102139,69.62141631260366,6956.180244365757,0.12580400528796123,6956.180244365757,6956.180244365757,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,64,1014468013,700,0.02,15,0.011153114969733764,1.0,1.0,33,64,48.55490894988179,41.942753629160244,29.61820596503094,58.12079166571016,4905.138365116505,0.12831596172067145,4905.138365116505,4905.138365116505,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,64,1039564229,700,0.02,15,0.08355420860758894,0.0,0.0,-1,0,66.30488997325301,45.11313447778645,31.977359985001385,61.73554473490229,1436.5664173403695,0.347633521783887,1436.5664173403695,1436.5664173403695,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,64,1838209004,700,0.02,15,0.08832465331519444,0.0,0.0,-1,0,53.76176501158625,44.49969833999473,31.546071153017692,62.33767230763906,21008.319704725407,0.7615170698039065,21008.319704725407,21008.319704725407,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,64,1033428674,700,0.02,15,0.08410171336443796,0.0,0.0,-1,0,129.20882395701483,100.445187955047,70.69603827403625,67.2801056419016,4863.021325765368,0.15457059537489515,4863.021325765368,4863.021325765368,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,65,1515697862,700,0.02,15,0.014644495019793953,1.0,1.0,31,53,96.48749197367579,60.16922568702804,42.37885894201463,58.14646075608858,5048.024907882493,0.12816489965189637,5048.024907882493,5048.024907882493,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,65,1680559477,700,0.02,15,0.08114329882433823,0.0,0.0,-1,0,52.30823304736987,43.75711124282264,31.0305831549922,61.66121274028342,1484.06624882634,0.21362393837471103,1484.06624882634,1484.06624882634,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,65,564881604,700,0.02,15,0.09037289087431566,0.0,0.0,-1,0,67.64736899640411,46.70244572509546,33.07431933202315,63.97455903559447,18807.77584223198,0.9904532681880672,18807.77584223198,18807.77584223198,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,65,2071375914,700,0.02,15,0.07695545873075199,1.0,1.0,484,2,66.01453898474574,47.024565802171956,33.306004671962,67.74717977090071,25645.281265339334,0.1584987357067591,25645.281265339334,25645.281265339334,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,66,2024285041,700,0.02,15,0.0051452858757118445,1.0,1.0,32,59,48.173975024838,42.316922427936724,29.877887321985327,58.40943799450476,7547.075436465731,0.10469661944289227,7547.075436465731,7547.075436465731,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,66,1518478044,700,0.02,15,0.07851997898830261,1.0,1.0,484,1,130.4569260100834,72.89093123865314,51.42252091498813,61.06867055549168,1273.7461856816055,0.2970503144000693,1273.7461856816055,1273.7461856816055,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,66,99505552,700,0.02,15,0.09441527636377768,0.0,0.0,-1,0,102.22167294705287,46.761041742367006,33.13794785796199,63.029696731296106,16085.730785849777,0.957385272614123,16085.730785849777,16085.730785849777,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,66,587845131,700,0.02,15,0.07759525737800717,1.0,1.0,483,2,52.98252700595185,46.13214409851935,32.68052768998314,66.30798450772215,5769.349085279447,0.1578742391602378,5769.349085279447,5769.349085279447,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,67,284890506,700,0.02,15,0.015277944619983275,1.0,1.0,32,60,112.56959597812966,81.67201910483917,57.426763886003755,57.66312912524672,5220.3281092712205,0.14471387726741708,5220.3281092712205,5220.3281092712205,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,67,1439057354,700,0.02,15,0.0878422663799968,0.0,0.0,-1,0,119.39103394979611,80.90803942942459,57.03021459898446,62.19187479938947,1122.113042336855,0.28004450156860633,1122.113042336855,1122.113042336855,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,67,54750940,700,0.02,15,0.0948755273705365,0.0,0.0,-1,0,54.124476038850844,47.07776515387065,33.33525975199882,62.93297876878714,19303.29182959704,0.9523997968515368,19303.29182959704,19303.29182959704,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,67,746325305,700,0.02,15,0.08259524330856682,0.0,0.0,-1,0,65.90848398627713,47.2769698835743,33.46863537398167,75.38913097780905,17350.08530148658,0.1437494855240355,17350.08530148658,17350.08530148658,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,68,6626651,700,0.02,15,0.006631844844960364,1.0,1.0,33,57,48.64522005664185,41.30142706737388,29.159492301987484,58.38549906242241,4554.458641375032,0.08014511526499953,4554.458641375032,4554.458641375032,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,68,1649541966,700,0.02,15,0.077390120746822,1.0,1.0,484,2,65.29411696828902,45.18624907409373,32.00437861302635,62.08819996352675,2044.1267941722951,0.18438149701454593,2044.1267941722951,2044.1267941722951,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,68,807520703,700,0.02,15,0.09349551951963116,0.0,0.0,-1,0,65.46975899254903,44.78218431900522,31.71954277198529,62.12718221926387,17305.486178422107,0.7935380625615046,17305.486178422107,17305.486178422107,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,68,1451208065,700,0.02,15,0.09548352639700929,0.0,0.0,-1,0,53.001347987446934,47.10328941649225,33.34671097795945,68.02338965392457,1380.8985210575759,0.1771170455288945,1380.8985210575759,1380.8985210575759,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,69,364289331,700,0.02,15,0.020980352964470723,1.0,1.0,33,60,60.40275900159031,42.409899246496416,29.935417742992286,58.047573312252496,4440.346385692233,0.07714253277831393,4440.346385692233,4440.346385692233,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,69,2099234044,700,0.02,15,0.08216471213866629,0.0,0.0,-1,0,52.91625199606642,45.3101830147872,32.09258640900953,63.177976686296525,2720.110811463905,0.19536520746673933,2720.110811463905,2720.110811463905,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,69,927581971,700,0.02,15,0.10265771892124156,0.0,0.0,-1,0,106.94262001197785,77.6434160631782,54.72585266298847,62.10294930707755,19993.497387438245,0.7008742457152436,19993.497387438245,19993.497387438245,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,69,1861245099,700,0.02,15,0.08529128201233517,0.0,0.0,-1,0,97.71544899558648,80.67879330948927,56.852982987009455,66.96467131142276,7252.90726756032,0.14742841190364547,7252.90726756032,7252.90726756032,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,70,2121343971,700,0.02,15,0.01663620188294308,1.0,1.0,35,58,48.199608048889786,42.47764629212075,29.982827805972192,58.216080287936435,6403.958071847583,0.09777328264487387,6403.958071847583,6403.958071847583,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,70,99016206,700,0.02,15,0.08055760986808896,0.0,0.0,-1,0,65.60727499891073,45.255819311964196,32.05275870900368,62.2424822884727,2283.5771830105996,0.1456533617084972,2283.5771830105996,2283.5771830105996,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,70,2071606571,700,0.02,15,0.0940538503817706,0.0,0.0,-1,0,54.278881987556815,46.69061063547685,33.056711666984484,62.99896458544693,18544.550685417784,0.6158347235440569,18544.550685417784,18544.550685417784,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,70,623465425,700,0.02,15,0.07788854367414125,1.0,1.0,483,1,66.23663200298324,47.667749051553464,33.741523707984015,75.48959016226735,2810.1633671108,0.15139019213916466,2810.1633671108,2810.1633671108,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,71,2010345979,700,0.02,15,0.01962003882403056,1.0,1.0,31,60,48.434098018333316,42.472511259755784,29.978568400954828,57.760657749699355,5576.6628044383515,0.12349757938727621,5576.6628044383515,5576.6628044383515,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,71,1851970779,700,0.02,15,0.08069340259985842,0.0,0.0,-1,0,66.24291004845873,45.13636960115816,31.969691527017858,60.63684921769314,1853.5910894987067,0.21708130362135766,1853.5910894987067,1853.5910894987067,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,71,166478992,700,0.02,15,0.09794134606018089,0.0,0.0,-1,0,54.28057198878378,46.21246501753506,32.72259311203379,63.43942975692421,17530.62416880233,0.7710423203304275,17530.62416880233,17530.62416880233,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,71,1290310897,700,0.02,15,0.09092557860946847,0.0,0.0,-1,0,65.91880298219621,46.561959209336365,32.97566141700372,69.62717080838607,3264.7111392909446,0.14886495180762754,3264.7111392909446,3264.7111392909446,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,72,174356552,700,0.02,15,0.00882204466521302,1.0,1.0,32,58,96.41991299577057,47.17867128118606,33.27317102899542,58.21296308170638,5973.445719485136,0.07331699041553928,5973.445719485136,5973.445719485136,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,72,739288336,700,0.02,15,0.09128042676749516,0.0,0.0,-1,0,109.54524797853082,101.74212457761834,71.60108396300348,62.02510125448678,1092.7165639125196,0.19947850228326258,1092.7165639125196,1092.7165639125196,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,72,1893757008,700,0.02,15,0.10063711965075423,0.0,0.0,-1,0,102.87570900982246,51.949426923695555,36.74475573399104,62.455462546667775,17398.407326114346,0.6887334534009414,17398.407326114346,17398.407326114346,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,72,119405623,700,0.02,15,0.07775073825703353,1.0,1.0,483,2,69.04134701471776,47.62109578969622,33.70995943702292,66.17117985897079,15104.748104696962,0.15173139810256026,15104.748104696962,15104.748104696962,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,73,1256948811,700,0.02,15,0.02137985045057496,1.0,1.0,33,59,48.74130600364879,42.419872031730065,29.942856927984394,59.166087725639954,5870.660091636591,0.2058162959393705,5870.660091636591,5870.660091636591,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,73,1638256583,700,0.02,15,0.08472330553573508,0.0,0.0,-1,0,66.75166200147942,45.943831585879835,32.53636846400332,61.454224638310855,1770.991755409213,0.29795632882142353,1770.991755409213,1770.991755409213,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,73,1436250863,700,0.02,15,0.09101411302919826,0.0,0.0,-1,0,54.478628968354315,46.62417021205848,33.01148328802083,62.85028464533302,19789.903605009567,0.8647097664622639,19789.903605009567,19789.903605009567,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,73,3261571,700,0.02,15,0.08353388770505116,0.0,0.0,-1,0,64.8723270278424,47.75624270376284,33.80446902796393,67.19578256598487,10893.621996367916,0.11713450577861223,10893.621996367916,10893.621996367916,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,74,1453808600,700,0.02,15,0.013412575605030237,1.0,1.0,32,63,48.919947003014386,42.277188062268706,29.842822487000376,58.00076659760336,5734.308753506587,0.08106725396297347,5734.308753506587,5734.308753506587,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,74,199379981,700,0.02,15,0.07320103300950828,1.0,1.0,483,3,65.11260801926255,45.53509168842408,32.25056857499294,65.56970962235116,1336.9921406642136,0.2585107138537195,1336.9921406642136,1336.9921406642136,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,74,1729115319,700,0.02,15,0.09213496697734015,0.0,0.0,-1,0,54.40445599379018,47.50711649149058,33.63041029404849,64.34773683141441,18202.34384924872,1.5683372423272195,18202.34384924872,18202.34384924872,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,74,2133533936,700,0.02,15,0.09171290934001276,0.0,0.0,-1,0,97.6216199924238,76.58537773931,53.986439600994345,67.5760886645127,4697.998150092164,0.10086018995233897,4697.998150092164,4697.998150092164,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,75,2073482013,700,0.02,15,0.00846671377257154,1.0,1.0,32,62,96.37407498667017,77.5798902392853,54.56181663501775,57.876410503647186,5269.506826281037,0.09023197260035294,5269.506826281037,5269.506826281037,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,75,1666475392,700,0.02,15,0.08892107787821267,0.0,0.0,-1,0,53.30792901804671,46.07178636685213,32.62719938100781,63.13825034982864,3837.4276223631746,0.22168600659796459,3837.4276223631746,3837.4276223631746,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,75,725704790,700,0.02,15,0.0910582175118935,0.0,0.0,-1,0,65.72233600309119,47.3144869832322,33.4956096180249,62.401979273756325,20588.659957807486,0.8579009352375211,20588.659957807486,20588.659957807486,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,75,1864597479,700,0.02,15,0.08194627592052971,0.0,0.0,-1,0,53.08652494568378,46.67953578697052,33.055794643005356,66.68458113069693,12753.15850411784,0.13681965958617337,12753.15850411784,12753.15850411784,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,76,1248844022,700,0.02,15,0.01544793731201034,1.0,1.0,33,57,59.79760398622602,42.52455696031185,30.015624102030415,59.06038935175583,6442.447580773915,0.07909393779006188,6442.447580773915,6442.447580773915,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,76,1024689542,700,0.02,15,0.0770193208861587,1.0,1.0,483,2,53.09834296349436,45.56584645187416,32.267512765014544,60.469900800293004,1522.6789060762303,0.26664574011327,1522.6789060762303,1522.6789060762303,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,76,1262611793,700,0.02,15,0.09968518066471639,0.0,0.0,-1,0,66.11210497794673,47.14738774154934,33.37780145695433,63.072694329125014,13659.705530599953,0.9111009006851661,13659.705530599953,13659.705530599953,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,76,362599693,700,0.02,15,0.07895472670324874,1.0,1.0,483,1,53.48104500444606,47.5947817184663,33.693345679028425,66.72785521775897,8419.125193050562,0.13077052229086594,8419.125193050562,8419.125193050562,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,77,266665320,700,0.02,15,0.013406644622782009,1.0,1.0,34,57,60.51850400399417,42.06163816611349,29.69529198197415,59.14230522305968,4855.624865082985,0.11286882572375896,4855.624865082985,4855.624865082985,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,77,1146707564,700,0.02,15,0.07135655621893172,1.0,1.0,483,3,52.84156301058829,45.94380304300493,32.53410722402623,62.310568467125314,1790.1314400559415,0.30898278533206575,1790.1314400559415,1790.1314400559415,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,77,1211918957,700,0.02,15,0.09346955753600494,0.0,0.0,-1,0,104.75921200122684,78.05601265688892,55.012670657015406,64.16208799717745,15730.84579300805,1.0453981911367376,15730.84579300805,15730.84579300805,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,77,914466991,700,0.02,15,0.0885440476387339,0.0,0.0,-1,0,97.95566200045869,79.69988954544533,56.16800212702947,65.02533224858914,50494.99697112641,0.13390574555804907,50494.99697112641,50494.99697112641,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,78,1501800953,700,0.02,15,0.011398561487329767,1.0,1.0,33,63,48.52766799740493,42.26147027661292,29.831399263988715,57.75548627737239,5913.576001733598,0.09190059918733516,5913.576001733598,5913.576001733598,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,78,350103392,700,0.02,15,0.07163039574655723,1.0,1.0,483,4,66.31986197317019,45.81455100560561,32.44154999603052,62.830452384080196,1877.322338896784,0.17279495364086667,1877.322338896784,1877.322338896784,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,78,959883461,700,0.02,15,0.09700219097121128,0.0,0.0,-1,0,54.2828330071643,47.14914630749263,33.37783973501064,64.1754282848813,16891.086758364094,0.777674534035282,16891.086758364094,16891.086758364094,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,78,356219371,700,0.02,15,0.07899367976778177,1.0,1.0,484,1,67.37534300191328,47.68734115259057,33.75682944798609,66.14694911872805,16356.898422763137,0.13316451111170086,16356.898422763137,16356.898422763137,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,79,893996554,700,0.02,15,0.008929694029236688,1.0,1.0,32,61,49.036994052585214,42.196185062473106,29.786360317026265,57.687704952833656,4996.457855323213,0.09117432999024534,4996.457855323213,4996.457855323213,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,79,554373264,700,0.02,15,0.08484429079834327,0.0,0.0,-1,0,63.42883099569008,45.749120032248484,32.399316195980646,63.05790766919275,1296.7738507459435,0.22048326127889664,1296.7738507459435,1296.7738507459435,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,79,1517788887,700,0.02,15,0.09444585782195544,0.0,0.0,-1,0,54.24576601944864,47.1243089311091,33.36059120896971,62.86909459292313,21239.42999212078,0.9484501316403855,21239.42999212078,21239.42999212078,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,79,2025273723,700,0.02,15,0.0813940516766875,0.0,0.0,-1,0,67.17646500328556,47.795249895924435,33.82864750403678,68.20925891873526,4701.149359241408,0.1377997228725486,4701.149359241408,4701.149359241408,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,80,1506047923,700,0.02,15,0.019064700128725267,1.0,1.0,33,64,48.87195001356304,42.157362635230776,29.757209826959297,58.55827870823482,5390.602938065021,0.10744913005911186,5390.602938065021,5390.602938065021,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,80,2119151770,700,0.02,15,0.07330691914649375,1.0,1.0,484,5,108.84862503735349,59.86423311339292,42.27737938397331,61.57190442431941,2089.6077598614934,0.22895579126515786,2089.6077598614934,2089.6077598614934,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,80,256588160,700,0.02,15,0.09660811955045331,0.0,0.0,-1,0,106.74480203306302,98.90892906272451,69.61383733397815,62.76711736927794,17756.692561563043,0.8453778424124067,17756.692561563043,17756.692561563043,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,80,1511112118,700,0.02,15,0.0848433607345157,0.0,0.0,-1,0,53.43860300490633,47.07863067135414,33.328941542014945,71.65757251050391,5374.647493191373,0.17153841321862423,5374.647493191373,5374.647493191373,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,81,618892199,700,0.02,15,0.020815516161228655,1.0,1.0,32,60,48.71454101521522,42.73560398308161,30.163039626029786,57.46657995714365,4009.3965498942393,0.08209205633980067,4009.3965498942393,4009.3965498942393,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,81,1552968719,700,0.02,15,0.07384155288381421,1.0,1.0,483,3,65.81300299149007,45.32975482795986,32.10891727101989,61.461625593372695,1280.502069786173,0.18980837351396165,1280.502069786173,1280.502069786173,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,81,1066920603,700,0.02,15,0.10002584571316465,0.0,0.0,-1,0,54.50835399096832,46.648049355052144,33.030005157983396,63.20863487752263,15404.279109290865,0.845074643400333,15404.279109290865,15404.279109290865,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,81,1573027062,700,0.02,15,0.0771283760476357,1.0,1.0,484,2,64.27661498310044,47.10319197761627,33.34858921403065,65.5934209370694,1436.8338416148545,0.14031633055675996,1436.8338416148545,1436.8338416148545,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,82,251207300,700,0.02,15,0.007613479186486036,1.0,1.0,33,55,48.707189969718456,42.56756663056357,30.046062549983617,58.29015874578768,6074.809290088267,0.10125959480218501,6074.809290088267,6074.809290088267,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,82,1111098414,700,0.02,15,0.08949427171527273,0.0,0.0,-1,0,66.31183798890561,45.70200047347628,32.36489407502813,61.73297380046602,1834.1065483510156,0.20410813562685692,1834.1065483510156,1834.1065483510156,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,82,873636115,700,0.02,15,0.09887543300607998,0.0,0.0,-1,0,54.21393405413255,46.877827608259395,33.188622697023675,63.12708356615981,18180.718259052777,1.0797397062113052,18180.718259052777,18180.718259052777,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,82,381020095,700,0.02,15,0.08922578091271383,0.0,0.0,-1,0,66.63697701878846,47.4360164927618,33.57971975399414,67.50600647334949,21012.33312020074,0.1410325275956886,21012.33312020074,21012.33312020074,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,83,456038052,700,0.02,15,0.007915775502199577,1.0,1.0,33,63,48.54844801593572,42.740948285375325,30.166719110973645,58.39005957164139,2930.80550209346,0.09531703217921678,2930.80550209346,2930.80550209346,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,83,1884730877,700,0.02,15,0.07823397866683858,1.0,1.0,484,1,106.44370701629668,78.23877870221622,55.14094654802466,62.10211122229799,1144.9805176602863,0.16544283178021102,1144.9805176602863,1144.9805176602863,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,83,1413668945,700,0.02,15,0.08974242339879768,0.0,0.0,-1,0,104.58467499120161,80.24822148028761,56.56124091899255,63.44195905811893,14166.177553109243,0.7717559176783322,14166.177553109243,14166.177553109243,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,83,1890623891,700,0.02,15,0.08388526351153353,0.0,0.0,-1,0,52.988416980952024,46.831342937325,33.16466114198556,69.64394289848605,7229.965866713048,0.19442319423051038,7229.965866713048,7229.965866713048,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,84,1316924057,700,0.02,15,0.018679908215355125,1.0,1.0,32,60,59.68581303022802,42.369638537721976,29.910465133027174,58.077478623770716,5366.314628706645,0.082369518153888,5366.314628706645,5366.314628706645,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,84,1523713848,700,0.02,15,0.0807561934697315,0.0,0.0,-1,0,52.60355398058891,44.10082730115391,31.246840320003685,61.71997122665349,2187.7799879729814,0.22590036468249847,2187.7799879729814,2187.7799879729814,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,84,1898326207,700,0.02,15,0.09194538469164824,0.0,0.0,-1,0,64.29839797783643,46.78701698039991,33.1237792079919,63.400138178404035,17760.973067909807,0.9924833838897222,17760.973067909807,17760.973067909807,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,84,2004523098,700,0.02,15,0.07886611936343027,1.0,1.0,483,1,52.93156299740076,47.70261650697129,33.76885116402991,69.57182772495962,11267.114037249738,0.12224401362039042,11267.114037249738,11267.114037249738,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
